event_id,measure,position,variant,channel_mode,sample,source_start_ms,source_end_ms,duration_ms,fade_in_ms,fade_out_ms,timing_rule,timing_note
170,124,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-170-soprano.mp3,358628.0,363627.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
170,124,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-170-alto.mp3,358628.0,363627.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
170,124,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-170-tenor-bass.mp3,358628.0,363627.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
171,124,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-171-soprano.mp3,360294.0,364877.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
171,124,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-171-alto.mp3,360294.0,364877.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
171,124,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-171-tenor-bass.mp3,360294.0,364877.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
172,125,1+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-172-soprano.mp3,361544.0,366961.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
172,125,1+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-172-alto.mp3,361544.0,366961.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
172,125,1+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-172-tenor-bass.mp3,361544.0,366961.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
173,126,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-173-soprano.mp3,363628.0,369461.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
173,126,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-173-alto.mp3,363628.0,369461.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
173,126,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-173-tenor-bass.mp3,363628.0,369461.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
174,127,1-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-174-soprano.mp3,366128.0,369877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
174,127,1-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-174-alto.mp3,366128.0,369877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
174,127,1-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-174-tenor-bass.mp3,366128.0,369877.333,3749.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
175,127,1+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-175-soprano.mp3,366544.0,371127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
175,127,1+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-175-alto.mp3,366544.0,371127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
175,127,1+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-175-tenor-bass.mp3,366544.0,371127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
176,127,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-176-soprano.mp3,367794.0,372794.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
176,127,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-176-alto.mp3,367794.0,372794.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
176,127,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-176-tenor-bass.mp3,367794.0,372794.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
177,128,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-177-soprano.mp3,369461.0,375294.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
177,128,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-177-alto.mp3,369461.0,375294.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
177,128,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-177-tenor-bass.mp3,369461.0,375294.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
178,129,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-178-soprano.mp3,371961.0,376127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
178,129,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-178-alto.mp3,371961.0,376127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
178,129,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-178-tenor-bass.mp3,371961.0,376127.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
179,129,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-179-soprano.mp3,372794.0,378211.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
179,129,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-179-alto.mp3,372794.0,378211.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
179,129,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-179-tenor-bass.mp3,372794.0,378211.333,5417.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
180,130,2+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-180-soprano.mp3,374878.0,379877.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,measure_contains_aleatoric_instruction
180,130,2+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-180-alto.mp3,374878.0,379877.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,measure_contains_aleatoric_instruction
180,130,2+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-180-tenor-bass.mp3,374878.0,379877.333,4999.333,20.0,3333.333,event_to_next_event_plus_four_beats,measure_contains_aleatoric_instruction
181,131,1+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-181-soprano.mp3,376544.0,382377.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
181,131,1+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-181-alto.mp3,376544.0,382377.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
181,131,1+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-181-tenor-bass.mp3,376544.0,382377.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
182,132,1+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-182-soprano.mp3,379044.0,383211.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
182,132,1+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-182-alto.mp3,379044.0,383211.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
182,132,1+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-182-tenor-bass.mp3,379044.0,383211.333,4167.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
183,132,2+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-183-soprano.mp3,379878.0,385711.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
183,132,2+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-183-alto.mp3,379878.0,385711.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
183,132,2+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-183-tenor-bass.mp3,379878.0,385711.333,5833.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
184,133,2+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-184-soprano.mp3,382378.0,389044.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
184,133,2+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-184-alto.mp3,382378.0,389044.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
184,133,2+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-184-tenor-bass.mp3,382378.0,389044.333,6666.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
185,134,3+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-185-soprano.mp3,385711.0,389877.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
185,134,3+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-185-alto.mp3,385711.0,389877.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
185,134,3+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-185-tenor-bass.mp3,385711.0,389877.333,4166.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
186,135,1+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-186-soprano.mp3,386544.0,391127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
186,135,1+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-186-alto.mp3,386544.0,391127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
186,135,1+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-186-tenor-bass.mp3,386544.0,391127.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
187,135,3-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-187-soprano.mp3,387794.0,395711.333,7917.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
187,135,3-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-187-alto.mp3,387794.0,395711.333,7917.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
187,135,3-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-187-tenor-bass.mp3,387794.0,395711.333,7917.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
188,137,2+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-188-soprano.mp3,392378.0,397794.333,5416.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
188,137,2+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-188-alto.mp3,392378.0,397794.333,5416.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
188,137,2+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-188-tenor-bass.mp3,392378.0,397794.333,5416.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
189,138,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-189-soprano.mp3,394461.0,399044.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
189,138,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-189-alto.mp3,394461.0,399044.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
189,138,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-189-tenor-bass.mp3,394461.0,399044.333,4583.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
190,138,3+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-190-soprano.mp3,395711.0,400711.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
190,138,3+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-190-alto.mp3,395711.0,400711.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
190,138,3+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-190-tenor-bass.mp3,395711.0,400711.333,5000.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
191,139,2+1/2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-191-soprano.mp3,397378.0,402794.333,5416.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
191,139,2+1/2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-191-alto.mp3,397378.0,402794.333,5416.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
191,139,2+1/2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-191-tenor-bass.mp3,397378.0,402794.333,5416.333,20.0,3333.333,event_to_next_event_plus_four_beats,post_aleatoric_section_human_validate
192,140,2-of-3,soprano,left,available-sounds/electronics-event-clips/soprano/electronics-event-192-soprano.mp3,399461.0,440147.292,40686.292,20.0,3333.333,event_192_to_track_end,post_aleatoric_section_human_validate
192,140,2-of-3,alto,right,available-sounds/electronics-event-clips/alto/electronics-event-192-alto.mp3,399461.0,440147.292,40686.292,20.0,3333.333,event_192_to_track_end,post_aleatoric_section_human_validate
192,140,2-of-3,tenor_bass,mono_sum,available-sounds/electronics-event-clips/tenor-bass/electronics-event-192-tenor-bass.mp3,399461.0,440147.292,40686.292,20.0,3333.333,event_192_to_track_end,post_aleatoric_section_human_validate
